0.24152742424035295,0.02651606089330665,-0.013229024342648735
0.45294123734851527,-0.006290708457424579,-0.013019586834807353
0.6582452419950271,-0.04102796565861737,-0.02716556871758279
0.8819179495254796,-0.047924241240758066,-0.02604313434418072
1.104064848433516,-0.050105110111516644,-0.017772587901019602
1.316334235801685,-0.05395355410762659,-0.014236621804975258
1.532213522849068,-0.04517069062350316,-0.00994233464456803
1.7410439996120213,-0.05088236045378434,-0.010445852068793223
1.931109357769823,-0.05722824484371114,-0.019410025070030135
2.1346073347500885,-0.0626646905791833,-0.021075275205587583
