-1.787948048472987,0.6954845206742872,-0.23295494390219237
-1.7829944465068517,0.6911651838547866,-0.2315497070271234
-1.750195222414964,0.6734310294840665,-0.22725980700447382
-1.7080666011790853,0.6553358935499835,-0.22221965169092198
-1.6590231129561492,0.6316326543909035,-0.21772746397010115
-1.619494690137559,0.6108736277757598,-0.21305130128090063
-1.5786821515750824,0.592513268172825,-0.20840868331958773
-1.5493721964965699,0.5804496641454582,-0.207091680286968
-1.5326087733278149,0.5709554576061057,-0.20445545348079192
-1.5210109662719642,0.5663053818031396,-0.20318970995753968
-1.4948559972120068,0.5545753190011514,-0.20117238215463693
-1.4732395146168138,0.5427394590852211,-0.20456564784389852
-1.4451405777946342,0.5277570775631406,-0.20274477351926834
-1.428093544844139,0.5215372066856796,-0.20189880190223605
-1.3991845826148392,0.5092185060566486,-0.20204836504051524
-1.3858461190117277,0.5034556590119273,-0.20110646181292463
-1.3723710502348487,0.4973078845321729,-0.20196448639271852
-1.3469836661428312,0.48622020187852877,-0.20082247030757483
-1.3293251879186054,0.47822644250492213,-0.19828675317073666
-1.3058131299402198,0.46927680246633685,-0.19961945943041906
-1.2835309205069434,0.4616927570509761,-0.19986638885032898
-1.2537309699659414,0.4499552000886519,-0.20107716523531974
-1.2398411700818355,0.4452579401007791,-0.20023219793743682
-1.2166907157818458,0.43607172801231847,-0.19688555719325315
-1.1961647247637897,0.42627746296347485,-0.19539690418867547
-1.164916418021432,0.4151806336296182,-0.192856096704598
-1.1442207971939509,0.40691458596629065,-0.19163078479202503
-1.1259004947339395,0.3992087146506739,-0.19195764070944923
-1.099499111877683,0.38862601508676065,-0.19203937365528806
-1.0706972434646838,0.3773719899236476,-0.19217170491326394
-1.0368467710686504,0.36285223517895976,-0.19254891883498523
-1.0117726810272591,0.35293927293748406,-0.19245773158324905
-0.9914597847112059,0.344182018964621,-0.19073734750483542
-0.9697419591921789,0.3369753148984738,-0.18984722699618792
-0.9467133500374565,0.3280667047102361,-0.18704948308060432
-0.924144375646157,0.3191034630635396,-0.18731653567637255
-0.8912643736063212,0.30625654968188537,-0.18486475259514606
-0.8606883373768459,0.29339761437296236,-0.18639038105166836
-0.833794008947721,0.28308798830259924,-0.18658323471531962
-0.7978646101999621,0.26750231247369366,-0.18587315491320602
-0.7660232110433608,0.2549865288579866,-0.18615959778364655
