-1.9451816874584456,-0.5860768812057862
-1.679387780239647,-0.555866413277874
-1.403396360471565,-0.5398470290230734
-1.1704069345805417,-0.5056605864924917
-0.9292590258145944,-0.48235268447260976
-0.6839322446230027,-0.4924125702469513
-0.44955404681238215,-0.4912036988998686
-0.19533201059990568,-0.49015946763498064
0.03743374927573534,-0.4741118176112322
0.2927961535785299,-0.48035410861999006
0.5423244110537601,-0.4676375859448353
0.7976378457612355,-0.487166441294261
0.8630396045631816,-0.4849264862558099
0.9567405078859232,-0.4858263056082998
1.2240137254792198,-0.5196183146356053
1.2948284499021543,-0.5231057782679103
1.3310962032602784,-0.5223352554152478
1.4106541677227342,-0.48632413517125656
