-1.99968439872558,-0.4999989027856654
-1.999678920210536,-0.49999886968740326
-1.9996625873950962,-0.4999987802349441
-1.9996354749099277,-0.49999864794998555
-1.9995976558774886,-0.4999984861193017
-1.999549201932444,-0.49999830779656723
-1.9994901832419107,-0.49999812580418695
-1.99942066852548,-0.4999979527351088
-1.9993407250750532,-0.49999780095463753
-1.9992504187744822,-0.4999976826022379
-1.9991498141189887,-0.49999760959333434
-1.999038974234425,-0.49999759362110013
-1.9989179608963172,-0.49999764615824654
-1.9987868345487154,-0.49999777845879817
-1.9986456543228797,-0.4999980015598712
-1.998494478055735,-0.49999832628343416
-1.9983333623081794,-0.49999876323807085
-1.9981623623831728,-0.4999993228207348
-1.9979815323436665,-0.5000000152184934
-1.9977909250303356,-0.5000008504102742
-1.997590592079124,-0.500001838168593
-1.9973805839386263,-0.5000029880612873
-1.9971609498872682,-0.5000043094532344
-1.9969317380503258,-0.5000058115080684
-1.9966929954167696,-0.50000750318989
-1.9964447678559074,-0.5000093932649656
-1.9961871001338853,-0.5000114903034272
-1.9959200359299893,-0.5000138026809584
-1.9956436178527999,-0.5000163385804793
-1.995357887456157,-0.5000191059938248
-1.9950628852549566,-0.5000221127234116
-1.9947586507407902,-0.5000253663839027
-1.994445222397413,-0.5000288744038659
-1.99412263771604,-0.5000326440274239
-1.9937909332105004,-0.5000366823158989
-1.9934501444321913,-0.5000409961494499
-1.993100305984906,-0.5000455922287041
-1.9927414515394837,-0.5000504770763828
-1.9923736138483044,-0.5000556570389184
-1.9919968247596294,-0.5000611382880673
-1.991611115231775,-0.5000669268225156
-1.991216515347146,-0.5000730284694762
-1.9908130543260982,-0.5000794488862842
-1.9904007605406608,-0.5000861935619795
-1.9899796615281118,-0.5000932678188897
-1.9895497840043779,-0.5001006768142007
-1.9891111538773152,-0.5001084255415232
-1.988663796259818,-0.5001165188324539
-1.9882077354828043,-0.5001249613581288
-1.9877429951080263,-0.500133757630769
-1.9872695979407662,-0.5001429120052224
-1.986787566042366,-0.5001524286804961
-1.9862969207426278,-0.5001623117012854
-1.9857976826520713,-0.5001725649594952
-1.9852898716740452,-0.5001831921957522
-1.9847735070167065,-0.5001941970009135
-1.9842486072048602,-0.5002055828175694
-1.9837151900916572,-0.5002173529415365
-1.9831732728701752,-0.5002295105233477
-1.9826228720848353,-0.5002420585697327
-1.9820640036427135,-0.5002549999450935
-1.981496682824706,-0.5002683373729738
-1.9809209242965602,-0.5002820734375205
-1.980336742119803,-0.5002962105849419
-1.9797441497624886,-0.5003107511249527
-1.9791431601098795,-0.5003256972322206
-1.9785337854749507,-0.5003410509478001
-1.9779160376087999,-0.5003568141805638
-1.97728992771092,-0.5003729887086257
-1.9766554664393519,-0.5003895761807563
-1.9760126639207072,-0.5004065781177947
-1.9753615297600862,-0.5004239959140505
-1.97470207305086,-0.5004418308387025
-1.9740343023843419,-0.5004600840371898
-1.9733582258593378,-0.500478756532594
-1.9726738510915778,-0.5004978492270181
-1.9719811852230336,-0.500517362902958
-1.9712802349311318,-0.5005372982246679
-1.970571006437825,-0.5005576557395159
-1.9698535055185824,-0.5005784358793387
-1.9691277375112461,-0.500599638961785
-1.9683937073247821,-0.5006212651916551
-1.9676514194479373,-0.5006433146622339
-1.9669008779577526,-0.5006657873566144
-1.9661420865280008,-0.50068868314902
-1.9653750484375068,-0.5007120018061146
-1.9645997665783488,-0.5007357429883115
-1.9638162434639832,-0.5007599062510725
-1.9630244812372315,-0.5007844910462003
-1.9622244816781858,-0.500809496723127
-1.961416246212009,-0.5008349225301936
-1.960599775916627,-0.5008607676159252
-1.9597750715303333,-0.5008870310302987
-1.9589421334592705,-0.5009137117260031
-1.958100961784841,-0.5009408085596948
-1.957251556271002,-0.500968320293246
-1.9563939163714672,-0.5009962455949868
-1.9555280412368232,-0.5010245830409417
-1.9546539297215284,-0.5010533311160561
-1.953771580390845,-0.5010824882154221
-1.9528809915276573,-0.501112052645493
-1.9519821611392023,-0.501142022625293
-1.9510750869637266,-0.5011723962876229
-1.9501597664770183,-0.5012031716802543
-1.9492361968988823,-0.501234346767123
-1.9483043751995095,-0.5012659194295113
-1.9473642981057584,-0.5012978874672265
-1.9464159621073673,-0.5013302485997747
-1.945459363463048,-0.5013630004675235
-1.9444944982065222,-0.5013961406328606
-1.9435213621524674,-0.5014296665813491
-1.9425399509023673,-0.5014635757228708
-1.9415502598502967,-0.5014978653927693
-1.9405522841886058,-0.5015325328529794
-1.9395460189135434,-0.5015675752931577
-1.93853145883078,-0.5016029898318031
-1.9375085985608655,-0.5016387735173693
-1.9364774325446095,-0.5016749233293761
-1.9354379550483638,-0.5017114361795088
-1.9343901601692535,-0.5017483089127153
-1.9333340418403133,-0.5017855383082948
-1.932269593835557,-0.5018231210809814
-1.9311968097749765,-0.5018610538820221
-1.9301156831294488,-0.5018993333002452
-1.9290262072255884,-0.5019379558631258
-1.9279283752505194,-0.5019769180378442
-1.9268221802565726,-0.5020162162323366
-1.9257076151659303,-0.5020558467963437
-1.924584672775165,-0.5020958060224467
-1.9234533457597467,-0.5021360901471016
-1.9223136266784577,-0.5021766953516673
-1.921165507977745,-0.5022176177634251
-1.9200089819960218,-0.5022588534565953
-1.9188440409678647,-0.502300398453343
-1.9176706770281862,-0.5023422487247821
-1.9164888822163184,-0.5023844001919713
-1.915298648480034,-0.5024268487269027
-1.9140999676795212,-0.5024695901534897
-1.9128928315912668,-0.5025126202485386
-1.9116772319119006,-0.5025559347427248
-1.9104531602619712,-0.5025995293215574
-1.9092206081896532,-0.5026433996263359
